name,lon_lat,coor_type,category,city
بحرة مرزوقه,"[[48.472066, 28.211989]]",POINT,أسماء ثانوية,sharqia
بحيرة الاصفر,"[[49.768603, 25.520382]]",POINT,أسماء ثانوية,sharqia
بحيرة العيون,"[[49.673738, 25.672109]]",POINT,أسماء ثانوية,sharqia
بداية ردمية النحل,"[[46.727235, 26.662252]]",POINT,أسماء ثانوية,sharqia
بدع بركان,"[[49.398823, 23.217716]]",POINT,أسماء ثانوية,sharqia
بدع زميع,"[[49.362431, 23.25634]]",POINT,أسماء ثانوية,sharqia
بدوع القعاعة,"[[49.329472, 23.111458]]",POINT,أسماء ثانوية,sharqia
بدوع مرها,"[[49.209995, 23.189392]]",POINT,أسماء ثانوية,sharqia
بربك ابا القد,"[[46.315978, 27.30242]]",POINT,أسماء ثانوية,sharqia
بربك ابو ارطاة,"[[46.111701, 26.916246]]",POINT,أسماء ثانوية,sharqia
بربك ابو حجية,"[[46.587482, 27.123764]]",POINT,أسماء ثانوية,sharqia
بربك ابو سبعة,"[[46.91853, 27.012463]]",POINT,أسماء ثانوية,sharqia
بربك الحاج,"[[46.636276, 27.022183]]",POINT,أسماء ثانوية,sharqia
بربك السحله,"[[46.656125, 26.70845]]",POINT,أسماء ثانوية,sharqia
بربك الصلبي,"[[46.864221, 26.980405]]",POINT,أسماء ثانوية,sharqia
بربك القراين,"[[46.789849, 26.931052]]",POINT,أسماء ثانوية,sharqia
بربك بوحيمد,"[[46.627007, 27.094173]]",POINT,أسماء ثانوية,sharqia
بربك حجري,"[[46.682432, 27.182021]]",POINT,أسماء ثانوية,sharqia
بربك دغيم,"[[46.691251, 26.996605]]",POINT,أسماء ثانوية,sharqia
بربك لبن,"[[46.588683, 26.877086]]",POINT,أسماء ثانوية,sharqia
بربك مريزيق,"[[46.599841, 26.704094]]",POINT,أسماء ثانوية,sharqia
الثريوية,"[[48.815989, 25.184934]]",POINT,أسماء ثانوية,sharqia
الدبدبه,"[[46.663871, 27.955313]]",POINT,أسماء ثانوية,sharqia
الدبدبه,"[[46.75498, 28.536901]]",POINT,أسماء ثانوية,sharqia
السودة,"[[48.432734, 27.806096]]",POINT,أسماء ثانوية,sharqia
الشعب,"[[48.92242, 25.186286]]",POINT,أسماء ثانوية,sharqia
الصلب,"[[48.829529, 24.7755]]",POINT,أسماء ثانوية,sharqia
الحاوي,"[[48.844528, 25.089276]]",POINT,أسماء ثانوية,sharqia
السهباء,"[[48.786678, 24.122973]]",POINT,أسماء ثانوية,sharqia
الصلب,"[[46.605034, 27.388101]]",POINT,أسماء ثانوية,sharqia
الغوار,"[[48.907871, 24.35257]]",POINT,أسماء ثانوية,sharqia
القرضي,"[[48.21599, 24.73943]]",POINT,أسماء ثانوية,sharqia
المعنونة,"[[48.417478, 25.056252]]",POINT,أسماء ثانوية,sharqia
القرعه,"[[47.423966, 28.361056]]",POINT,أسماء ثانوية,sharqia
المسناة,"[[46.469142, 28.501067]]",POINT,أسماء ثانوية,sharqia
المسناة,"[[46.83624, 28.874581]]",POINT,أسماء ثانوية,sharqia
الفاضلي,"[[49.174333, 26.987314]]",POINT,أسماء ثانوية,sharqia
الفوارس الجنوبيه,"[[47.916698, 28.416653]]",POINT,أسماء ثانوية,sharqia
الفوارس الشماليه,"[[47.833529, 28.466349]]",POINT,أسماء ثانوية,sharqia
الفويعية,"[[49.825573, 26.826854]]",POINT,أسماء ثانوية,sharqia
الفيصليه,"[[49.328914, 24.102008]]",POINT,أسماء ثانوية,sharqia
القرادي,"[[48.375764, 27.214487]]",POINT,أسماء ثانوية,sharqia
القراين,"[[51.706896, 19.721403]]",POINT,أسماء ثانوية,sharqia
القرعاء ام عاذر,"[[47.722421, 25.501628]]",POINT,أسماء ثانوية,sharqia
القصير,"[[48.196292, 28.458345]]",POINT,أسماء ثانوية,sharqia
القعاميات,"[[47.388239, 17.951918]]",POINT,أسماء ثانوية,sharqia
القعد,"[[54.8071, 20.852308]]",POINT,أسماء ثانوية,sharqia
القعيطيه,"[[47.863569, 25.552783]]",POINT,أسماء ثانوية,sharqia
القعيطيه,"[[47.883353, 25.699661]]",POINT,أسماء ثانوية,sharqia
القلايب,"[[50.791662, 24.738936]]",POINT,أسماء ثانوية,sharqia
القليب,"[[47.813079, 26.105061]]",POINT,أسماء ثانوية,sharqia
القنينه,"[[46.153972, 28.568594]]",POINT,أسماء ثانوية,sharqia
القويديات,"[[48.715696, 26.902621]]",POINT,أسماء ثانوية,sharqia
الكدن,"[[53.506594, 22.120199]]",POINT,أسماء ثانوية,sharqia
الكرسوع,"[[52.258615, 20.838232]]",POINT,أسماء ثانوية,sharqia
الكمعه ام قليب,"[[46.443329, 27.276006]]",POINT,أسماء ثانوية,sharqia
اللبيبه,"[[48.62169, 28.023312]]",POINT,أسماء ثانوية,sharqia
المباركية هدبا,"[[46.978183, 28.341787]]",POINT,أسماء ثانوية,sharqia
المتياة,"[[45.437565, 28.449783]]",POINT,أسماء ثانوية,sharqia
المتيهه,"[[46.05001, 28.4833]]",POINT,أسماء ثانوية,sharqia
المجيلس,"[[47.134137, 26.702163]]",POINT,أسماء ثانوية,sharqia
المحاجر,"[[49.292243, 27.283301]]",POINT,أسماء ثانوية,sharqia
المحراض,"[[52.590094, 22.275038]]",POINT,أسماء ثانوية,sharqia
المحراض,"[[52.953501, 21.421881]]",POINT,أسماء ثانوية,sharqia
المحطة,"[[47.917986, 20.187979]]",POINT,أسماء ثانوية,sharqia
المحيش,"[[48.032935, 26.481299]]",POINT,أسماء ثانوية,sharqia
المخرم,"[[46.17955, 27.729385]]",POINT,أسماء ثانوية,sharqia
المداره,"[[47.743621, 25.503623]]",POINT,أسماء ثانوية,sharqia
المدخل,"[[48.461638, 25.23536]]",POINT,أسماء ثانوية,sharqia
المدرى,"[[48.400269, 27.099323]]",POINT,أسماء ثانوية,sharqia
المديفينه,"[[48.720546, 26.58627]]",POINT,أسماء ثانوية,sharqia
المديفينه,"[[49.262695, 26.107314]]",POINT,أسماء ثانوية,sharqia
المرطان,"[[48.00004, 19.999838]]",POINT,أسماء ثانوية,sharqia
المرير,"[[49.218493, 27.119794]]",POINT,أسماء ثانوية,sharqia
المريفقيه,"[[48.116641, 28.216496]]",POINT,أسماء ثانوية,sharqia
المسميه,"[[49.21669, 27.333298]]",POINT,أسماء ثانوية,sharqia
المطار,"[[46.742363, 27.954454]]",POINT,أسماء ثانوية,sharqia
المظهور,"[[45.503333, 28.095517]]",POINT,أسماء ثانوية,sharqia
المظيهير,"[[46.113911, 27.504444]]",POINT,أسماء ثانوية,sharqia
المعدنيات,"[[47.766194, 28.070884]]",POINT,أسماء ثانوية,sharqia
المنسونية,"[[48.586199, 24.637656]]",POINT,أسماء ثانوية,sharqia
المنسونية,"[[48.502171, 24.687331]]",POINT,أسماء ثانوية,sharqia
المفلخ,"[[49.465513, 26.299317]]",POINT,أسماء ثانوية,sharqia
المكوكة,"[[47.437699, 17.73792]]",POINT,أسماء ثانوية,sharqia
الملسة,"[[47.558527, 17.549543]]",POINT,أسماء ثانوية,sharqia
الملسونيه,"[[48.068211, 25.581837]]",POINT,أسماء ثانوية,sharqia
المملحة,"[[51.266756, 20.920973]]",POINT,أسماء ثانوية,sharqia
المنادر,"[[55.139265, 22.575274]]",POINT,أسماء ثانوية,sharqia
المهمريات,"[[47.060301, 26.944098]]",POINT,أسماء ثانوية,sharqia
النبعة,"[[53.752627, 19.67675]]",POINT,أسماء ثانوية,sharqia
النغيرات غرب,"[[45.984306, 27.933297]]",POINT,أسماء ثانوية,sharqia
النعلة,"[[49.226625, 25.27128]]",POINT,أسماء ثانوية,sharqia
النقادية,"[[50.385597, 25.102708]]",POINT,أسماء ثانوية,sharqia
النقرة,"[[46.014605, 26.844664]]",POINT,أسماء ثانوية,sharqia
النهيدين,"[[48.898387, 25.644922]]",POINT,أسماء ثانوية,sharqia
الهامل,"[[46.437213, 27.535279]]",POINT,أسماء ثانوية,sharqia
الهبكه,"[[48.032355, 25.835788]]",POINT,أسماء ثانوية,sharqia
الهدب,"[[47.866723, 25.56658]]",POINT,أسماء ثانوية,sharqia
الهدباء المرطا,"[[47.811127, 25.432234]]",POINT,أسماء ثانوية,sharqia
الهدباء ام الحيران,"[[47.897515, 25.435066]]",POINT,أسماء ثانوية,sharqia
الهدباء ام عبل,"[[47.864707, 25.382473]]",POINT,أسماء ثانوية,sharqia
الهلاليات,"[[48.299246, 26.308436]]",POINT,أسماء ثانوية,sharqia
الهواسه,"[[48.283539, 26.411133]]",POINT,أسماء ثانوية,sharqia
الوريعه,"[[47.183704, 27.67941]]",POINT,أسماء ثانوية,sharqia
الوريعه,"[[47.578783, 27.716424]]",POINT,أسماء ثانوية,sharqia
الوريعه,"[[48.061709, 27.801826]]",POINT,أسماء ثانوية,sharqia
ام البراميل,"[[50.458274, 23.619361]]",POINT,أسماء ثانوية,sharqia
ام البراميل,"[[51.856928, 22.702646]]",POINT,أسماء ثانوية,sharqia
ام البركان,"[[50.651865, 23.357728]]",POINT,أسماء ثانوية,sharqia
ام الحباري,"[[50.253267, 23.502824]]",POINT,أسماء ثانوية,sharqia
ام الحناش,"[[47.904253, 18.6341]]",POINT,أسماء ثانوية,sharqia
ام السديره,"[[45.20005, 27.79983]]",POINT,أسماء ثانوية,sharqia
ام الضيفان,"[[50.311632, 23.376074]]",POINT,أسماء ثانوية,sharqia
ام العبل,"[[50.367057, 23.547821]]",POINT,أسماء ثانوية,sharqia
ام العراد,"[[50.043089, 23.671632]]",POINT,أسماء ثانوية,sharqia
ام العقارب,"[[51.783457, 20.650091]]",POINT,أسماء ثانوية,sharqia
ام الكراوين,"[[50.208807, 23.620176]]",POINT,أسماء ثانوية,sharqia
ام الكلاب,"[[50.119157, 23.480444]]",POINT,أسماء ثانوية,sharqia
ام ثلوم,"[[51.539011, 21.424413]]",POINT,أسماء ثانوية,sharqia
ام خيالة,"[[53.365145, 21.087871]]",POINT,أسماء ثانوية,sharqia
ام رجم الحمض,"[[47.825718, 26.77866]]",POINT,أسماء ثانوية,sharqia
ام رجوم الخلة,"[[47.843914, 26.748104]]",POINT,أسماء ثانوية,sharqia
ام سدير,"[[46.600056, 27.033191]]",POINT,أسماء ثانوية,sharqia
ام شلتر,"[[45.333345, 27.883279]]",POINT,أسماء ثانوية,sharqia
ام ضب,"[[45.97214, 27.831137]]",POINT,أسماء ثانوية,sharqia
ام عريش,"[[49.728413, 26.723363]]",POINT,أسماء ثانوية,sharqia
ام غار الدواسر,"[[47.898932, 25.036662]]",POINT,أسماء ثانوية,sharqia
ام قليب,"[[46.072841, 28.168902]]",POINT,أسماء ثانوية,sharqia
امهات مرو,"[[48.00004, 19.250021]]",POINT,أسماء ثانوية,sharqia
اميث,"[[46.366661, 27.033319]]",POINT,أسماء ثانوية,sharqia
الساحريه البيضاء,"[[48.506677, 28.034964]]",POINT,أسماء ثانوية,sharqia
الساحريه السوداء,"[[48.506741, 28.010759]]",POINT,أسماء ثانوية,sharqia
السحاميات,"[[48.900104, 26.283267]]",POINT,أسماء ثانوية,sharqia
السديرة,"[[48.324223, 27.30669]]",POINT,أسماء ثانوية,sharqia
السمراء الجنوبيه,"[[48.667803, 27.908342]]",POINT,أسماء ثانوية,sharqia
السمع,"[[45.616651, 27.683315]]",POINT,أسماء ثانوية,sharqia
السمع,"[[45.633581, 27.71739]]",POINT,أسماء ثانوية,sharqia
السنام,"[[50.457373, 21.758509]]",POINT,أسماء ثانوية,sharqia
السهليه,"[[48.787408, 27.632675]]",POINT,أسماء ثانوية,sharqia
السواد,"[[48.241289, 26.564405]]",POINT,أسماء ثانوية,sharqia
السودة,"[[48.503458, 28.185618]]",POINT,أسماء ثانوية,sharqia
السوده,"[[48.462431, 27.703872]]",POINT,أسماء ثانوية,sharqia
السويق,"[[46.929259, 26.922705]]",POINT,أسماء ثانوية,sharqia
الشرقية للتنميه الزراعية,"[[49.140258, 26.801641]]",POINT,أسماء ثانوية,sharqia
الشعوف,"[[49.450085, 26.433299]]",POINT,أسماء ثانوية,sharqia
الشماشيل,"[[45.74338, 27.405245]]",POINT,أسماء ثانوية,sharqia
الشويكلة,"[[49.966593, 19.874525]]",POINT,أسماء ثانوية,sharqia
الصخيبرات,"[[45.969436, 28.543317]]",POINT,أسماء ثانوية,sharqia
الصداويات,"[[46.302652, 28.060927]]",POINT,أسماء ثانوية,sharqia
الصفا,"[[46.866903, 27.649841]]",POINT,أسماء ثانوية,sharqia
الصلب,"[[46.499999, 27.099967]]",POINT,أسماء ثانوية,sharqia
الصلب,"[[47.983947, 25.912392]]",POINT,أسماء ثانوية,sharqia
الصلب,"[[48.047247, 25.833235]]",POINT,أسماء ثانوية,sharqia
الصليبيخ,"[[48.420761, 24.48153]]",POINT,أسماء ثانوية,sharqia
الصليبيخ,"[[47.966115, 25.736632]]",POINT,أسماء ثانوية,sharqia
الصمان,"[[46.746225, 27.197149]]",POINT,أسماء ثانوية,sharqia
الضلع ابو خباله,"[[47.813337, 28.153903]]",POINT,أسماء ثانوية,sharqia
الضلع الأسيود,"[[48.037076, 28.278658]]",POINT,أسماء ثانوية,sharqia
الضلعان الشعلان,"[[47.807522, 28.073266]]",POINT,أسماء ثانوية,sharqia
الضيرين,"[[46.420841, 26.930065]]",POINT,أسماء ثانوية,sharqia
الطريفه,"[[48.64289, 27.559805]]",POINT,أسماء ثانوية,sharqia
الطريفه,"[[48.625424, 27.568431]]",POINT,أسماء ثانوية,sharqia
العاذرية,"[[46.500599, 28.958158]]",POINT,أسماء ثانوية,sharqia
العروق المعترضة,"[[54.018488, 20.350027]]",POINT,أسماء ثانوية,sharqia
العشار,"[[46.416743, 28.832266]]",POINT,أسماء ثانوية,sharqia
العقيبين,"[[48.123035, 26.309853]]",POINT,أسماء ثانوية,sharqia
العلييمه,"[[46.300142, 28.925822]]",POINT,أسماء ثانوية,sharqia
الغبيا,"[[49.760835, 26.352425]]",POINT,أسماء ثانوية,sharqia
الغزلانيات,"[[45.979135, 27.020295]]",POINT,أسماء ثانوية,sharqia
الغيران,"[[48.610039, 25.841002]]",POINT,أسماء ثانوية,sharqia
ابرق الحباري,"[[48.159771, 27.487686]]",POINT,أسماء ثانوية,sharqia
ابرق الخليقة,"[[47.903094, 28.050778]]",POINT,أسماء ثانوية,sharqia
ابرق الشبعان,"[[51.267743, 23.622365]]",POINT,أسماء ثانوية,sharqia
ابرق المقاريب,"[[49.671593, 24.946518]]",POINT,أسماء ثانوية,sharqia
ابرق النسوان,"[[48.091557, 25.59999]]",POINT,أسماء ثانوية,sharqia
ابرق عنيزان,"[[48.356323, 25.938206]]",POINT,أسماء ثانوية,sharqia
ابن جمعه,"[[48.166723, 26.516511]]",POINT,أسماء ثانوية,sharqia
ابو جفان,"[[47.88228, 24.741919]]",POINT,أسماء ثانوية,sharqia
ابو حدرية,"[[48.981643, 27.301347]]",POINT,أسماء ثانوية,sharqia
ابو خشنا,"[[49.98142, 23.59726]]",POINT,أسماء ثانوية,sharqia
ابو خياله,"[[48.116662, 25.563533]]",POINT,أسماء ثانوية,sharqia
ابو ظهير,"[[48.277316, 26.85123]]",POINT,أسماء ثانوية,sharqia
ابو علابي,"[[48.365979, 27.128162]]",POINT,أسماء ثانوية,sharqia
ابو قار,"[[48.638191, 27.732625]]",POINT,أسماء ثانوية,sharqia
ابو قاعه,"[[46.783025, 27.613106]]",POINT,أسماء ثانوية,sharqia
ابو قور,"[[50.105917, 23.562348]]",POINT,أسماء ثانوية,sharqia
ابو مصران,"[[48.456659, 20.584173]]",POINT,أسماء ثانوية,sharqia
ادهم سديره,"[[48.289912, 27.263711]]",POINT,أسماء ثانوية,sharqia
ارخم العراد,"[[47.879276, 26.859856]]",POINT,أسماء ثانوية,sharqia
اصبعة مطعونة,"[[51.136529, 23.292604]]",POINT,أسماء ثانوية,sharqia
اطرش,"[[48.189189, 28.492076]]",POINT,أسماء ثانوية,sharqia
الأوجام,"[[49.942796, 26.56462]]",POINT,أسماء ثانوية,sharqia
الاتيس,"[[47.88331, 28.466628]]",POINT,أسماء ثانوية,sharqia
الاصبعة,"[[50.781941, 23.264022]]",POINT,أسماء ثانوية,sharqia
الامغر,"[[49.53244, 26.31232]]",POINT,أسماء ثانوية,sharqia
البتر,"[[51.950698, 23.355346]]",POINT,أسماء ثانوية,sharqia
البتيل الشمالي,"[[48.768418, 26.870735]]",POINT,أسماء ثانوية,sharqia
البوابة الشرقية م.سلطان,"[[45.193419, 27.92716]]",POINT,أسماء ثانوية,sharqia
البوليات,"[[47.629509, 26.14377]]",POINT,أسماء ثانوية,sharqia
البيضاء,"[[45.8847, 28.216689]]",POINT,أسماء ثانوية,sharqia
البيضاء,"[[49.387085, 26.652188]]",POINT,أسماء ثانوية,sharqia
التيمان,"[[49.615846, 23.89565]]",POINT,أسماء ثانوية,sharqia
الثفينه,"[[46.528323, 27.291949]]",POINT,أسماء ثانوية,sharqia
الجافورة,"[[50.609057, 23.44815]]",POINT,أسماء ثانوية,sharqia
الجامور الأعلى,"[[48.934307, 23.350132]]",POINT,أسماء ثانوية,sharqia
الجامور الحدري,"[[48.965056, 23.35202]]",POINT,أسماء ثانوية,sharqia
الجبه,"[[48.049994, 28.233318]]",POINT,أسماء ثانوية,sharqia
الجبوب,"[[48.350508, 28.039405]]",POINT,أسماء ثانوية,sharqia
الجدع,"[[48.466659, 26.099911]]",POINT,أسماء ثانوية,sharqia
الجدع,"[[48.602228, 25.99848]]",POINT,أسماء ثانوية,sharqia
الجربه,"[[47.735188, 26.371865]]",POINT,أسماء ثانوية,sharqia
الجصه,"[[45.612552, 28.067129]]",POINT,أسماء ثانوية,sharqia
الجعف ابو مغارة,"[[47.810891, 27.786205]]",POINT,أسماء ثانوية,sharqia
الجعف ابو نصال,"[[47.84282, 27.806075]]",POINT,أسماء ثانوية,sharqia
الجعوف,"[[47.883439, 27.766485]]",POINT,أسماء ثانوية,sharqia
الجعيمة,"[[49.906168, 26.755807]]",POINT,أسماء ثانوية,sharqia
الجفارة,"[[49.909859, 23.806536]]",POINT,أسماء ثانوية,sharqia
