name,lon_lat,coor_type
جبل الحميمة,"[[41.615524, 25.283661]]",POINT
جبل الحميمة,"[[43.075418, 25.500877]]",POINT
جبل الحناوية,"[[42.656994, 25.422878]]",POINT
جبل الحيزاء,"[[42.363946, 25.973375]]",POINT
جبل الخدار,"[[42.179947, 26.320667]]",POINT
جبل الخدار,"[[42.250564, 26.390555]]",POINT
جبل الخريشاء,"[[42.327404, 26.280842]]",POINT
جبل الدوسري,"[[43.074431, 25.545187]]",POINT
جبل الدوسري,"[[43.074453, 25.545187]]",POINT
جبل الربوض,"[[42.659569, 26.083882]]",POINT
جبل الرحى,"[[43.005016, 26.228592]]",POINT
جبل الرحيل,"[[42.027082, 26.131411]]",POINT
جبل الردهاء,"[[42.97343, 25.495405]]",POINT
جبل الردهة,"[[41.576214, 25.715218]]",POINT
جبل الشاهد,"[[43.451614, 25.609303]]",POINT
جبل الشعيلاء,"[[42.665062, 24.678383]]",POINT
جبل الشمطاء,"[[42.282085, 24.686108]]",POINT
جبل الشهيباء,"[[42.163982, 25.599003]]",POINT
جبل الشهيباء الحمراء,"[[41.669598, 25.453434]]",POINT
جبل الشهيباء السمراء,"[[41.675091, 25.476093]]",POINT
جبل الطوقا,"[[43.01096, 25.884132]]",POINT
جبل العبيل,"[[43.60656, 25.826733]]",POINT
جبل العرفاء,"[[43.008385, 25.525489]]",POINT
جبل العزبة,"[[42.123814, 26.277409]]",POINT
جبل العطشانة,"[[41.587801, 25.671122]]",POINT
جبل العكيفاء,"[[42.110939, 25.587502]]",POINT
جبل العمود,"[[42.600346, 24.801979]]",POINT
جبل العميد,"[[42.636566, 26.122913]]",POINT
جبل القشيع الجنوبي,"[[43.507254, 25.744143]]",POINT
جبل القشيع الشرقي,"[[43.522232, 25.760579]]",POINT
جبل القطار,"[[42.696648, 24.629459]]",POINT
جبل القلب,"[[42.309272, 25.949192]]",POINT
جبل القليب,"[[42.760849, 25.108223]]",POINT
جبل الكليتين,"[[42.311439, 26.053391]]",POINT
جبل الكوم الشمالي,"[[42.107506, 24.885578]]",POINT
جبل الكويفر,"[[43.052738, 25.840402]]",POINT
جبل اللهيب,"[[42.787285, 25.149078]]",POINT
جبل المرغانية,"[[42.605839, 24.736061]]",POINT
جبل المرقاب,"[[42.28672, 25.954342]]",POINT
جبل المزيريرة,"[[42.976928, 25.928786]]",POINT
جبل المصعوكة,"[[43.28476, 25.230103]]",POINT
جبل المصلوخة,"[[41.398973, 25.381637]]",POINT
جبل المصلوخة,"[[43.04203, 25.815468]]",POINT
جبل المطيوي,"[[42.692356, 24.954758]]",POINT
جبل الملساء,"[[42.285519, 25.980778]]",POINT
جبل المليساء,"[[42.917233, 25.843105]]",POINT
جبل المليساء,"[[42.916718, 25.846689]]",POINT
جبل المليساء,"[[43.073423, 25.587909]]",POINT
جبل المنجوري,"[[42.970104, 25.910053]]",POINT
جبل النايع,"[[43.055763, 25.294647]]",POINT
جبل النجج,"[[42.318649, 24.938622]]",POINT
جبل النويع,"[[43.118935, 25.324001]]",POINT
جبل الهمجة,"[[42.65532, 26.361651]]",POINT
جبل الهمجة,"[[42.655299, 26.361673]]",POINT
