name,lon_lat,coor_type
حزم مرييح,"[[47.932792, 26.104095]]",POINT
حزم نفلا,"[[50.06695, 23.71532]]",POINT
حزم نفيل,"[[49.194803, 27.099946]]",POINT
حزم هليل,"[[49.293895, 27.136316]]",POINT
حزوم ابو شداد,"[[48.799725, 26.582687]]",POINT
حزوم البتيل,"[[48.805904, 26.843526]]",POINT
حزوم السمر,"[[48.672695, 27.921624]]",POINT
حزوم الشحمه,"[[48.558626, 27.329092]]",POINT
حزوم الشعر,"[[48.635037, 27.912784]]",POINT
حزوم الضبيه,"[[49.76665, 26.516619]]",POINT
حزوم اللميمه,"[[48.634157, 27.298021]]",POINT
حزوم المفروقه,"[[48.764641, 27.919092]]",POINT
حزوم المنبهيات,"[[48.545623, 27.949798]]",POINT
حزوم المنبهيات,"[[48.656731, 27.967179]]",POINT
حزوم عبارات,"[[48.996127, 27.461357]]",POINT
حزوم عوادات,"[[47.031784, 26.690083]]",POINT
حزوم فردات,"[[47.937877, 27.105031]]",POINT
حزوم معيزيله,"[[48.549743, 27.361]]",POINT
حزيم الخل,"[[48.987458, 25.972924]]",POINT
جبال ابو شداد,"[[48.057289, 26.267109]]",POINT
جبال الثمان,"[[46.99331, 26.933563]]",POINT
جبال الجدع,"[[48.598688, 26.031654]]",POINT
جبال الحرمليات,"[[47.943048, 26.152589]]",POINT
جبال الحرمليات,"[[47.962189, 26.250801]]",POINT
جبال الحرمليات,"[[48.146296, 26.307514]]",POINT
جبال الخرماء,"[[49.660928, 25.077174]]",POINT
جبال الخرماء,"[[49.66095, 25.077152]]",POINT
جبال الدغم,"[[48.488846, 26.796341]]",POINT
جبال الدميغ,"[[46.924217, 27.39089]]",POINT
جبال الدومات,"[[48.152068, 27.136531]]",POINT
جبال الدويرات,"[[48.175199, 26.974161]]",POINT
جبال العقائر,"[[47.868698, 27.145479]]",POINT
جبال الفوار,"[[48.433399, 27.349584]]",POINT
جبال المثامل,"[[47.012107, 26.985941]]",POINT
جبال المثامل,"[[47.005799, 27.023513]]",POINT
جبال المثامن,"[[47.066374, 27.064347]]",POINT
جبال المغرة,"[[47.892687, 26.51752]]",POINT
جبال المغره,"[[47.916334, 26.434307]]",POINT
جبال النعيريه,"[[48.385441, 27.517598]]",POINT
جبال الهيشري,"[[48.477366, 26.371951]]",POINT
جبال الوبيبيات,"[[47.137785, 26.813915]]",POINT
جبال ام السباع,"[[47.638285, 27.522726]]",POINT
جبال ام الهشيم,"[[47.508016, 27.20423]]",POINT
جبال ام الهوشات,"[[47.305262, 27.022655]]",POINT
جبال ام تربة,"[[46.954665, 27.036431]]",POINT
جبال ام تربه,"[[46.947648, 27.017291]]",POINT
جبال ام رجم,"[[47.526062, 27.516482]]",POINT
جبال جريبيعات,"[[48.081708, 27.299802]]",POINT
جبال شدقم,"[[48.775091, 26.084676]]",POINT
جبال عرجوان,"[[48.718765, 26.742139]]",POINT
جبال عريعره,"[[48.909373, 25.997772]]",POINT
جبال عصيفيرة,"[[47.480443, 27.206891]]",POINT
جبال مرخيات,"[[48.633213, 26.133149]]",POINT
جبال مطربة,"[[47.555265, 26.889296]]",POINT
جبال منيصفه,"[[47.521105, 27.485132]]",POINT
جبل أدهم الجنوبي,"[[48.336926, 27.150307]]",POINT
جبل ابو حدرية,"[[46.869521, 27.44153]]",POINT
جبل ابو حدريه,"[[48.385892, 27.681856]]",POINT
جبل ابو حصاة,"[[48.423958, 27.11031]]",POINT
جبل ابو خيط,"[[49.083481, 25.245037]]",POINT
جبل ابو شداد,"[[48.483953, 27.677329]]",POINT
جبل ابو طرفا,"[[48.476443, 27.694473]]",POINT
جبل ابو ظهير,"[[49.323099, 24.626284]]",POINT
جبل ابو ظهير,"[[48.185005, 26.92234]]",POINT
جبل ابو ظهير,"[[48.33272, 26.999009]]",POINT
جبل ابو علابي,"[[48.283281, 27.066085]]",POINT
جبل ابو علابي,"[[48.315124, 27.076149]]",POINT
جبل ابو غنيمة,"[[49.500446, 25.399532]]",POINT
جبل ابو ميركة,"[[48.301563, 27.164898]]",POINT
جبل احيرش,"[[48.861909, 26.897964]]",POINT
جبل ادموات,"[[48.165672, 27.181807]]",POINT
جبل ادهم الشمالي,"[[48.3392, 27.183545]]",POINT
جبل ارخم الخلة,"[[47.931118, 26.782093]]",POINT
جبل ارينبة,"[[47.156625, 26.676092]]",POINT
جبل اشيهب,"[[48.850966, 25.92325]]",POINT
جبل اصبع جوده,"[[48.766444, 25.867095]]",POINT
جبل الاحص,"[[48.649972, 26.899595]]",POINT
جبل الارخم,"[[47.932534, 26.79795]]",POINT
جبل الارخم المنبطح,"[[47.954164, 26.813486]]",POINT
جبل الاميغر,"[[49.47238, 26.343305]]",POINT
جبل البطاح,"[[48.455372, 27.719407]]",POINT
جبل البعال,"[[48.319888, 27.711017]]",POINT
جبل البعيل,"[[48.292937, 27.72372]]",POINT
جبل البكر,"[[48.110418, 27.213757]]",POINT
جبل الثميله,"[[48.668404, 27.03259]]",POINT
جبل الحباري,"[[48.217149, 27.384152]]",POINT
جبل الحمار,"[[47.517242, 27.016239]]",POINT
جبل الخفق,"[[47.583289, 26.249535]]",POINT
جبل الدهت,"[[48.866951, 26.133664]]",POINT
جبل الزور,"[[48.000641, 26.989782]]",POINT
جبل الساده,"[[48.42119, 26.041052]]",POINT
جبل الساده الجنوبي,"[[48.135502, 26.914229]]",POINT
جبل الساده الشمالي,"[[48.127177, 26.950321]]",POINT
جبل السحامي,"[[48.883388, 26.29966]]",POINT
جبل السحامي,"[[48.358898, 27.465627]]",POINT
جبل الشق,"[[47.77806, 28.382299]]",POINT
جبل الصفاوي,"[[48.732111, 27.167044]]",POINT
جبل الضبعة,"[[48.107693, 26.813657]]",POINT
جبل الظهر الطويل,"[[48.535152, 26.833291]]",POINT
جبل العسره,"[[48.679476, 25.99082]]",POINT
جبل العقبي,"[[48.097157, 26.26595]]",POINT
جبل العقدة,"[[48.177731, 26.349807]]",POINT
جبل الفاضلي,"[[49.249971, 26.966565]]",POINT
جبل الفرز,"[[49.349642, 26.362681]]",POINT
جبل القاره,"[[49.687536, 25.40936]]",POINT
جبل الكويخا,"[[48.615317, 26.94927]]",POINT
جبل اللحي الريان,"[[48.139515, 26.667252]]",POINT
جبل اللحي العطشان,"[[48.083897, 26.666222]]",POINT
جبل اللحي العطشان,"[[48.124967, 26.57228]]",POINT
جبل اللدام,"[[49.456158, 26.364484]]",POINT
جبل المرير,"[[49.27748, 27.121596]]",POINT
جبل المريقب,"[[49.817162, 25.182896]]",POINT
جبل المزهره,"[[48.482795, 27.567894]]",POINT
جبل المصفره,"[[48.091578, 25.645437]]",POINT
جبل المنيسر,"[[46.83109, 27.454791]]",POINT
جبل الهليطة,"[[48.167324, 26.817799]]",POINT
جبل ام الدويرات,"[[48.12501, 27.002871]]",POINT
جبل ام الروس,"[[48.232791, 27.134964]]",POINT
جبل ام السباع,"[[47.98708, 27.294502]]",POINT
جبل ام برد,"[[47.520053, 26.24784]]",POINT
جبل ام حجل,"[[48.671966, 26.45216]]",POINT
جبل ام حجول,"[[47.833335, 26.42302]]",POINT
جبل ام خرق,"[[47.222114, 26.791835]]",POINT
جبل ام زور,"[[48.069649, 26.975641]]",POINT
جبل ام زور,"[[48.098102, 27.016969]]",POINT
جبل ام سبعه,"[[48.222578, 27.111361]]",POINT
جبل ام قحقوح,"[[50.350943, 25.342348]]",POINT
جبل اوتاد,"[[48.884654, 25.518172]]",POINT
جبل اوتاد,"[[48.884654, 25.51815]]",POINT
جبل اوليب,"[[48.016691, 27.065935]]",POINT
جبل برمه,"[[47.62378, 26.742311]]",POINT
جبل بريقاء,"[[49.646873, 25.523128]]",POINT
جبل بطسجان,"[[48.508887, 25.072238]]",POINT
جبل تيم,"[[47.367854, 27.483523]]",POINT
جبل ثفن الصلب,"[[48.231182, 25.788345]]",POINT
جبل جلمي,"[[48.708959, 27.741187]]",POINT
جبل جميح,"[[49.049985, 26.083281]]",POINT
جبل حذار,"[[48.153935, 27.083359]]",POINT
جبل حذرة,"[[48.186894, 27.073746]]",POINT
جبل حمده,"[[48.383939, 27.01787]]",POINT
جبل حنيذ,"[[48.566651, 26.616397]]",POINT
جبل حويميه,"[[48.150158, 26.132462]]",POINT
جبل خضرة,"[[47.27638, 26.93676]]",POINT
جبل دامغ,"[[46.866345, 27.434106]]",POINT
جبل دخنة,"[[49.698544, 25.29808]]",POINT
جبل ذبه,"[[48.09999, 26.833076]]",POINT
جبل رحية كنيسات,"[[47.25121, 27.646601]]",POINT
جبل رصاف,"[[48.395548, 27.531309]]",POINT
جبل سحيم,"[[48.320017, 27.48245]]",POINT
جبل شداد,"[[47.674441, 26.783788]]",POINT
جبل شعبان,"[[49.683781, 25.466137]]",POINT
جبل شفنيات,"[[48.016691, 26.583288]]",POINT
جبل عباد,"[[47.59861, 26.87067]]",POINT
جبل عقاب,"[[47.882538, 27.534142]]",POINT
جبل عقيب,"[[48.132069, 26.321204]]",POINT
جبل عمر,"[[46.978333, 27.251909]]",POINT
جبل عنيه,"[[46.249995, 26.916633]]",POINT
جبل عين دار,"[[49.383888, 25.932884]]",POINT
