name,lon_lat,coor_type
ردمية الشرق الاوسط - التيسية,"[[44.015479, 28.374724], [44.016745, 28.376098], [44.018633, 28.378201], [44.022925, 28.382685], [44.024684, 28.384402], [44.025929, 28.385475], [44.027195, 28.386548], [44.02786, 28.38717], [44.028804, 28.388414], [44.029319, 28.389058], [44.029791, 28.389401], [44.030607, 28.390045], [44.03183, 28.390903], [44.032517, 28.391547], [44.033418, 28.392406], [44.034319, 28.393435], [44.034898, 28.394208], [44.035649, 28.395002], [44.038439, 28.397126], [44.041185, 28.398993], [44.041679, 28.399744], [44.043031, 28.401675], [44.043653, 28.402383], [44.043825, 28.402748], [44.044597, 28.405452], [44.0464, 28.411202], [44.04861, 28.41867], [44.048696, 28.419313], [44.048223, 28.42397], [44.048288, 28.424335], [44.048438, 28.424828], [44.048717, 28.425343], [44.050605, 28.42824], [44.052279, 28.431222], [44.05333, 28.432789], [44.053953, 28.434033], [44.054146, 28.434634], [44.05479, 28.442638], [44.05494, 28.443089], [44.056313, 28.445406], [44.056957, 28.446629], [44.059124, 28.449354], [44.061141, 28.451929], [44.063115, 28.453581], [44.065497, 28.45607], [44.065905, 28.458495], [44.067149, 28.464825]]",LINESTRING
ردمية الشرق الاوسط - التيسية,"[[44.067149, 28.464825], [44.068093, 28.471091], [44.069274, 28.476434], [44.07069, 28.482335], [44.07187, 28.486283], [44.073737, 28.492248]]",LINESTRING
ردمية الشرق الاوسط - التيسية,"[[44.073737, 28.492248]]",POINT
ردمية المديد,"[[44.295502, 28.203106], [44.295073, 28.202076], [44.294558, 28.200445], [44.294386, 28.199415], [44.293871, 28.19521], [44.293613, 28.193665], [44.293442, 28.193064], [44.293613, 28.191862], [44.293442, 28.19066], [44.293356, 28.189459], [44.293098, 28.188429], [44.292583, 28.187141], [44.292068, 28.186283], [44.29121, 28.18491], [44.290352, 28.18388], [44.289579, 28.182764], [44.288549, 28.181047], [44.287434, 28.179417], [44.286489, 28.177872], [44.285545, 28.176241], [44.285202, 28.175125], [44.284773, 28.173666], [44.284344, 28.171864], [44.284086, 28.170147], [44.284, 28.169031], [44.283657, 28.167315], [44.283314, 28.165083], [44.283142, 28.163795], [44.283056, 28.163023], [44.282713, 28.161821], [44.282284, 28.161049], [44.282026, 28.160191], [44.281941, 28.159161], [44.281769, 28.157787], [44.281683, 28.156929], [44.28134, 28.155727], [44.281168, 28.154268], [44.281254, 28.153582], [44.280996, 28.152637], [44.280653, 28.151178], [44.280138, 28.150063], [44.279451, 28.148689], [44.278936, 28.147917], [44.278679, 28.147573], [44.277649, 28.146629], [44.276962, 28.145771], [44.276447, 28.144655], [44.275761, 28.143368], [44.274902, 28.141994], [44.274559, 28.141565], [44.273872, 28.140879], [44.272842, 28.140278], [44.272499, 28.139935], [44.271383, 28.138218], [44.270611, 28.13693], [44.269624, 28.135343], [44.269066, 28.134699], [44.268229, 28.134463], [44.266491, 28.134184], [44.264431, 28.133669], [44.262629, 28.133326], [44.259968, 28.132896], [44.25765, 28.132553], [44.255998, 28.132188]]",LINESTRING
ردمية المديد,"[[44.347, 28.293614], [44.346743, 28.292885], [44.346678, 28.292434], [44.34597, 28.288679], [44.345627, 28.286018], [44.345455, 28.284302], [44.345026, 28.282156], [44.344769, 28.279924], [44.344425, 28.277264], [44.344168, 28.275118], [44.34391, 28.273144], [44.343567, 28.271341], [44.343309, 28.269796], [44.342279, 28.264475], [44.341936, 28.262072], [44.341421, 28.259583], [44.34082, 28.257265], [44.340219, 28.254519], [44.339533, 28.253059], [44.338331, 28.251171], [44.337387, 28.249712], [44.337301, 28.249626], [44.336786, 28.249283], [44.33507, 28.248768], [44.334898, 28.248682], [44.333696, 28.247824], [44.332409, 28.247137], [44.331465, 28.246365], [44.330263, 28.244991], [44.330006, 28.244734], [44.329491, 28.243618], [44.329147, 28.242931], [44.328547, 28.241901], [44.327688, 28.240356], [44.326744, 28.238811], [44.325886, 28.237267], [44.325199, 28.236237], [44.324427, 28.235292], [44.32374, 28.23452], [44.322796, 28.233576], [44.321508, 28.232374], [44.320736, 28.231602], [44.319534, 28.230743], [44.318418, 28.229799], [44.318333, 28.229713], [44.315758, 28.228426], [44.314728, 28.227568], [44.313183, 28.225851], [44.312754, 28.225422], [44.311552, 28.224649], [44.310093, 28.223791], [44.30872, 28.222847], [44.308291, 28.222246], [44.30769, 28.221302], [44.306917, 28.220186], [44.306059, 28.21907], [44.30563, 28.21847], [44.305286, 28.217268], [44.305115, 28.21641], [44.304514, 28.215466], [44.303999, 28.214779], [44.303055, 28.213577], [44.30254, 28.212976], [44.301424, 28.212032], [44.300566, 28.21126], [44.299364, 28.209972], [44.298592, 28.208771], [44.298248, 28.207998], [44.297733, 28.206882], [44.297304, 28.206196], [44.296618, 28.205166], [44.295845, 28.203707], [44.295502, 28.203106]]",LINESTRING
ردمية المديد,"[[44.255998, 28.132188]]",POINT
ردمية المديد,"[[44.347, 28.293614]]",POINT
مفرق اعيوج لينه,"[[44.295802, 29.158552]]",POINT
مفرق الحدقة,"[[44.711266, 28.684917]]",POINT
مفرق ردمية فيضة الذيابة,"[[44.725685, 27.995224]]",POINT
مفرق عقارب,"[[42.936072, 29.165375]]",POINT
