name,lon_lat,coor_type
بئر مكي,"[[39.28653, 23.42092]]",POINT
بئر مكيدة,"[[41.85231, 24.478869]]",POINT
بئر ملاحة,"[[40.835152, 24.371946]]",POINT
بئر ملح,"[[39.240632, 25.070779]]",POINT
بئر ملحة,"[[38.969192, 24.619675]]",POINT
بئر ملك,"[[39.293182, 23.780465]]",POINT
بئر منيع,"[[41.378846, 24.244938]]",POINT
بئر نامي,"[[39.252841, 24.178355]]",POINT
بئر هبين,"[[39.865715, 25.615139]]",POINT
بئر هميجان,"[[41.304388, 24.303753]]",POINT
بئر هيال,"[[37.747564, 25.797722]]",POINT
بئر واقصة,"[[38.88113, 26.511211]]",POINT
بئر وتر,"[[39.112144, 24.03976]]",POINT
بئر وزره,"[[38.075094, 24.363019]]",POINT
بئر يمن,"[[39.601164, 26.324015]]",POINT
بير شلوه,"[[39.45832, 23.6061]]",POINT
بير هندي,"[[39.701672, 23.647771]]",POINT
خزان الصاعدي,"[[39.270136, 23.846319]]",POINT
شيب ماء السداره,"[[39.217694, 24.153078]]",POINT
عين الصفراء,"[[37.240283, 26.393859]]",POINT
عين الغبيه,"[[37.218225, 26.402786]]",POINT
عين القراح,"[[40.377953, 24.593282]]",POINT
عين الميزانيه,"[[39.093604, 24.143293]]",POINT
عين الهرمة,"[[37.915878, 26.014595]]",POINT
عين ام الارشية,"[[38.72906, 25.840445]]",POINT
عين جيده,"[[37.702439, 26.558805]]",POINT
عين حسين,"[[39.304726, 23.419139]]",POINT
عين خيف الكساء,"[[38.919153, 24.073749]]",POINT
عين صحيفه,"[[39.085343, 24.134216]]",POINT
عين طوالة,"[[39.558892, 25.050566]]",POINT
عين علي,"[[38.745282, 25.717213]]",POINT
عين علي,"[[39.492009, 25.062389]]",POINT
عين علي,"[[39.491665, 25.063055]]",POINT
قلبان البدائع,"[[41.383545, 24.241655]]",POINT
قلبان الفرنتية,"[[41.23126, 23.794198]]",POINT
قليب الرفيعه,"[[39.435875, 26.142547]]",POINT
قليب القطار,"[[38.564072, 26.426711]]",POINT
قليب مطيران,"[[39.437292, 26.145701]]",POINT
ماء سبيل,"[[37.246614, 27.153332]]",POINT
مارد عشرة,"[[38.842442, 26.117377]]",POINT
مورد الشلال,"[[38.667991, 24.221978]]",POINT
مورد الصفيري,"[[38.649688, 24.207623]]",POINT
مورد ام حصيه,"[[38.643057, 24.225841]]",POINT
عين تدعل,"[[37.9139382, 26.6272896]]",POINT
بئر الخطيه,"[[39.37281250000001, 23.9224375]]",POINT
آبار دحلة الفاطر,"[[40.52393749999999, 24.3094375]]",POINT
عين عجلان,"[[38.41818599999999, 24.318019]]",POINT
عين سليمان,"[[38.4229661, 24.3237261]]",POINT
قليب البطيني,"[[39.10540000000003, 26.54817]]",POINT
مورد ماء,"[[39.12270000000001, 24.713422]]",POINT
ابار الرصيفان,"[[37.01375000000007, 26.74464]]",POINT
